,losses,accuracies
0,2.3043556213378906,10.25
1,2.9939215183258057,9.880000114440918
2,2.337850570678711,10.069999694824219
3,2.3134570121765137,9.989999771118164
4,2.307474136352539,8.789999961853027
5,2.3173186779022217,10.320000648498535
6,2.3055381774902344,10.029999732971191
7,2.2955992221832275,10.050000190734863
8,2.2969188690185547,10.6899995803833
9,2.2883458137512207,10.960000038146973
10,2.289031505584717,12.639999389648438
11,2.270913600921631,11.90999984741211
12,2.266803741455078,14.960000038146973
13,2.2438437938690186,16.75
14,2.204517126083374,16.68000030517578
15,2.1835360527038574,15.379999160766602
16,2.2363967895507812,11.860000610351562
17,2.378903865814209,18.520000457763672
18,2.1305041313171387,14.74000072479248
19,2.215284824371338,18.790000915527344
20,2.142286539077759,19.30000114440918
21,2.159237861633301,18.96000099182129
22,2.17647385597229,21.040000915527344
23,2.1329848766326904,21.299999237060547
24,2.121351480484009,21.729999542236328
25,2.1089043617248535,23.40999984741211
26,2.0807135105133057,24.279998779296875
27,2.0516512393951416,23.049999237060547
28,2.0441339015960693,24.25
29,2.048553228378296,19.729999542236328
30,2.21234393119812,18.079999923706055
31,2.2814781665802,18.010000228881836
32,2.2202908992767334,21.59000015258789
33,2.0844972133636475,16.869998931884766
34,2.1141271591186523,18.239999771118164
35,2.1109352111816406,18.020000457763672
36,2.0947353839874268,18.25
37,2.0899252891540527,22.709999084472656
38,2.0816032886505127,23.760000228881836
39,2.064509391784668,23.540000915527344
40,2.045921564102173,23.329999923706055
41,2.035024404525757,24.31999969482422
42,2.0115206241607666,26.26999855041504
43,1.9917060136795044,25.940000534057617
44,1.986282467842102,26.82000160217285
45,1.9670709371566772,26.48000144958496
46,1.9687374830245972,28.029998779296875
47,1.9489140510559082,27.84000015258789
48,1.9461019039154053,27.529998779296875
49,1.93363356590271,27.810001373291016
50,1.9265693426132202,28.330001831054688
51,1.913145899772644,29.420000076293945
52,1.9151265621185303,29.53999900817871
53,1.9029127359390259,30.000001907348633
54,1.8982986211776733,30.30000114440918
55,1.8979847431182861,29.760000228881836
56,1.8835489749908447,30.3799991607666
57,1.8797895908355713,31.43000030517578
58,1.8780667781829834,31.079998016357422
59,1.8634999990463257,30.729999542236328
60,1.8652867078781128,31.790000915527344
61,1.8496814966201782,31.76000213623047
62,1.842069149017334,31.90999984741211
63,1.8394794464111328,32.58000183105469
64,1.8279931545257568,33.06999969482422
65,1.820249080657959,32.52000045776367
66,1.8219327926635742,33.54999923706055
67,1.8068937063217163,33.52000045776367
68,1.806500792503357,33.73999786376953
69,1.7953859567642212,33.70000076293945
70,1.790575385093689,34.349998474121094
71,1.7866867780685425,34.31999969482422
72,1.7810300588607788,34.75
73,1.7843011617660522,33.439998626708984
74,1.8124583959579468,31.049999237060547
75,1.8836277723312378,31.610000610351562
76,1.8559075593948364,31.959999084472656
77,1.8559589385986328,33.88999938964844
78,1.8114933967590332,32.470001220703125
79,1.8214631080627441,32.970001220703125
80,1.8103618621826172,33.79999923706055
81,1.799436092376709,33.82999801635742
82,1.7922216653823853,34.029998779296875
83,1.7833659648895264,34.63999938964844
84,1.7685917615890503,35.13999938964844
85,1.7645320892333984,35.11000061035156
86,1.7603203058242798,35.86000061035156
87,1.7467913627624512,35.51000213623047
88,1.752333402633667,35.27000045776367
89,1.7566924095153809,34.79999923706055
90,1.7758554220199585,34.68000030517578
91,1.7814804315567017,35.63999938964844
92,1.7669674158096313,36.48999786376953
93,1.7337300777435303,36.5
94,1.742363691329956,37.0
95,1.7282289266586304,36.81999969482422
96,1.7175706624984741,36.709999084472656
97,1.7287628650665283,36.439998626708984
98,1.7212942838668823,37.380001068115234
99,1.7070045471191406,37.52000045776367
100,1.7104740142822266,37.220001220703125
101,1.7058916091918945,37.93000030517578
102,1.6920839548110962,38.22999954223633
103,1.6815723180770874,38.27000045776367
104,1.6801867485046387,38.06999969482422
105,1.6845312118530273,38.44000244140625
106,1.6927517652511597,39.060001373291016
107,1.6724189519882202,39.2599983215332
108,1.65975022315979,38.52000045776367
109,1.6698988676071167,37.63999938964844
110,1.69815993309021,37.189998626708984
111,1.720751166343689,38.13999938964844
112,1.6972323656082153,38.93000030517578
113,1.680896520614624,38.60000228881836
114,1.6731336116790771,38.88999938964844
115,1.6650696992874146,39.66999816894531
116,1.655925989151001,39.13999938964844
117,1.6502079963684082,39.89999771118164
118,1.6467939615249634,40.099998474121094
119,1.6358691453933716,40.20000076293945
120,1.6288951635360718,40.459999084472656
121,1.6245195865631104,40.689998626708984
122,1.6209185123443604,40.95000076293945
123,1.6202856302261353,40.560001373291016
124,1.6206187009811401,40.27000045776367
125,1.6451689004898071,39.7599983215332
126,1.6410818099975586,40.970001220703125
127,1.6164159774780273,39.27000045776367
128,1.6564265489578247,40.83000183105469
129,1.6167802810668945,40.22999954223633
130,1.6302611827850342,39.16999816894531
131,1.6531254053115845,38.26000213623047
132,1.7007416486740112,41.130001068115234
133,1.6188600063323975,41.790000915527344
134,1.6069235801696777,41.290000915527344
135,1.6127305030822754,40.7400016784668
136,1.613119125366211,41.540000915527344
137,1.601576805114746,42.22999954223633
138,1.5873874425888062,42.220001220703125
139,1.5928857326507568,41.97999954223633
140,1.57932448387146,41.720001220703125
141,1.5851646661758423,42.2599983215332
142,1.5709134340286255,40.849998474121094
143,1.6044870615005493,39.279998779296875
144,1.6560291051864624,41.25
145,1.6241159439086914,42.56999969482422
146,1.5668723583221436,42.48999786376953
147,1.5739020109176636,43.709999084472656
148,1.5532689094543457,43.29999923706055
149,1.5546208620071411,43.47999954223633
150,1.5503480434417725,42.709999084472656
151,1.5527130365371704,44.650001525878906
152,1.535954236984253,43.470001220703125
153,1.5507193803787231,43.779998779296875
154,1.5386050939559937,44.25
155,1.5253533124923706,44.310001373291016
156,1.5147068500518799,44.08000183105469
157,1.5415867567062378,42.71999740600586
158,1.5515788793563843,42.209999084472656
159,1.5797756910324097,44.70000076293945
160,1.519397497177124,40.83000183105469
161,1.6014423370361328,42.25
162,1.5664571523666382,42.869998931884766
163,1.5626115798950195,44.38999938964844
164,1.525496244430542,43.209999084472656
165,1.541579246520996,43.720001220703125
166,1.5336018800735474,44.220001220703125
167,1.525835394859314,44.96000289916992
168,1.5131595134735107,44.62000274658203
169,1.5197628736495972,44.02000045776367
170,1.5248254537582397,43.849998474121094
171,1.5389000177383423,43.70000076293945
172,1.5448843240737915,41.790000915527344
173,1.5783635377883911,44.10000228881836
174,1.5276572704315186,43.0099983215332
175,1.544165015220642,43.66999816894531
176,1.5377064943313599,45.25
177,1.5098795890808105,45.599998474121094
178,1.4928486347198486,45.63999938964844
179,1.4891005754470825,45.81999969482422
180,1.4720946550369263,46.27000045776367
181,1.469074010848999,46.650001525878906
182,1.4626771211624146,46.290000915527344
183,1.4633278846740723,47.119998931884766
184,1.4490047693252563,46.9900016784668
185,1.4471838474273682,45.849998474121094
186,1.4720312356948853,46.439998626708984
187,1.4785631895065308,46.95000076293945
188,1.4637079238891602,47.43000030517578
189,1.4470492601394653,47.119998931884766
190,1.4415985345840454,46.15999984741211
191,1.468793511390686,47.42000198364258
192,1.4490331411361694,47.17000198364258
193,1.4497994184494019,47.34000015258789
194,1.4344159364700317,47.93000030517578
195,1.43832528591156,48.10000228881836
196,1.4191800355911255,48.959999084472656
197,1.399794101715088,48.959999084472656
198,1.4082238674163818,48.279998779296875
199,1.416398286819458,48.82999801635742
200,1.4043338298797607,49.05999755859375
201,1.4071382284164429,45.90999984741211
202,1.4980071783065796,41.61000061035156
203,1.6604373455047607,43.099998474121094
204,1.5658906698226929,41.47999954223633
205,1.635359764099121,41.93000030517578
206,1.6140302419662476,40.79999923706055
207,1.6404857635498047,44.76000213623047
208,1.5627968311309814,43.209999084472656
209,1.5616819858551025,45.459999084472656
210,1.5037425756454468,44.630001068115234
211,1.5367767810821533,45.22999954223633
212,1.5304206609725952,45.86000061035156
213,1.5040231943130493,46.14999771118164
214,1.4889426231384277,46.40999984741211
215,1.4732695817947388,45.84000015258789
216,1.4780330657958984,47.36000061035156
217,1.4469337463378906,47.77000045776367
218,1.4473894834518433,47.77000045776367
219,1.4362013339996338,47.88999938964844
220,1.4328017234802246,48.94999694824219
221,1.4143096208572388,49.30999755859375
222,1.4067069292068481,49.09000015258789
223,1.4032460451126099,49.04999923706055
224,1.404194712638855,48.849998474121094
225,1.3948678970336914,49.869998931884766
226,1.3787144422531128,49.810001373291016
227,1.3786779642105103,50.19000244140625
228,1.3655281066894531,50.459999084472656
229,1.362074375152588,50.62000274658203
230,1.3567968606948853,50.37000274658203
231,1.3595606088638306,49.7599983215332
232,1.3757325410842896,48.459999084472656
233,1.4268206357955933,50.209999084472656
234,1.3737677335739136,51.51000213623047
235,1.3351608514785767,51.230003356933594
236,1.3403528928756714,50.51000213623047
237,1.3518598079681396,50.099998474121094
238,1.3623578548431396,51.79999923706055
239,1.3301304578781128,52.029998779296875
240,1.3190197944641113,52.060001373291016
241,1.319364070892334,52.2400016784668
242,1.3210679292678833,52.15999984741211
243,1.3226367235183716,52.07999801635742
244,1.3143022060394287,52.07999801635742
245,1.3267474174499512,51.279998779296875
246,1.3505159616470337,50.5
247,1.3869448900222778,49.630001068115234
248,1.3959293365478516,51.0
249,1.3525855541229248,50.61000061035156
250,1.360215187072754,51.25
251,1.3512903451919556,49.63999938964844
252,1.4033076763153076,49.5
253,1.3698077201843262,50.93000030517578
254,1.3529443740844727,52.20000076293945
255,1.3236225843429565,49.43000030517578
256,1.3826547861099243,46.880001068115234
257,1.4598686695098877,44.560001373291016
258,1.5335217714309692,47.51000213623047
259,1.4518359899520874,46.880001068115234
260,1.4522589445114136,45.13999938964844
261,1.495950698852539,49.0099983215332
262,1.4115022420883179,48.0
263,1.416366696357727,49.21999740600586
264,1.3947919607162476,49.18000030517578
265,1.3981232643127441,51.349998474121094
266,1.3495594263076782,49.540000915527344
267,1.3883130550384521,50.900001525878906
268,1.349910020828247,51.59000015258789
269,1.3314270973205566,51.52000045776367
270,1.3327558040618896,52.679996490478516
271,1.3030009269714355,52.630001068115234
272,1.3099987506866455,52.54999923706055
273,1.3047606945037842,53.60000228881836
274,1.2796881198883057,52.70000076293945
275,1.3015917539596558,53.09000015258789
276,1.2927358150482178,52.999996185302734
277,1.2818892002105713,53.060001373291016
278,1.292680025100708,52.96000289916992
279,1.3019522428512573,53.820003509521484
280,1.2742996215820312,52.84000015258789
281,1.29265558719635,54.17000198364258
282,1.264783263206482,54.34000015258789
283,1.253840446472168,54.70000076293945
284,1.259948492050171,55.459999084472656
285,1.2343666553497314,55.0
286,1.2444385290145874,54.80999755859375
287,1.2490371465682983,55.5
288,1.2334295511245728,55.88999938964844
289,1.2166870832443237,55.36000061035156
290,1.2308721542358398,53.820003509521484
291,1.2747116088867188,49.61000061035156
292,1.3944681882858276,46.65999984741211
293,1.450775146484375,51.160003662109375
294,1.3304402828216553,49.18000030517578
295,1.3857735395431519,50.220001220703125
296,1.3538353443145752,53.380001068115234
297,1.2838923931121826,51.97999954223633
298,1.3159065246582031,52.53999710083008
299,1.3142743110656738,53.43000411987305
300,1.2861485481262207,53.45000076293945
301,1.2960947751998901,51.349998474121094
302,1.3389463424682617,51.89999771118164
303,1.3243709802627563,52.15999984741211
304,1.3256945610046387,52.79999923706055
305,1.2964998483657837,54.03000259399414
306,1.270937442779541,53.070003509521484
307,1.2944217920303345,52.85000228881836
308,1.2961262464523315,54.779998779296875
309,1.252741813659668,53.03999710083008
310,1.281620740890503,53.89999771118164
311,1.2668280601501465,54.79999923706055
312,1.238138198852539,52.90999984741211
313,1.2998446226119995,54.34000015258789
314,1.2590129375457764,54.2599983215332
315,1.2628790140151978,53.500003814697266
316,1.2892508506774902,54.25
317,1.276854157447815,55.720001220703125
318,1.2239947319030762,53.369998931884766
319,1.285567283630371,54.83000183105469
320,1.2364131212234497,54.790000915527344
321,1.2442842721939087,55.06999969482422
322,1.2378140687942505,54.90999984741211
323,1.236581802368164,55.18000030517578
324,1.2296005487442017,56.33000183105469
325,1.201413869857788,53.560001373291016
326,1.2611374855041504,55.769996643066406
327,1.2330822944641113,54.619998931884766
328,1.244917631149292,54.599998474121094
329,1.2548580169677734,53.880001068115234
330,1.269014596939087,53.47999954223633
331,1.2986010313034058,53.2599983215332
332,1.287278652191162,52.939998626708984
333,1.3042727708816528,51.63999938964844
334,1.3167282342910767,53.320003509521484
335,1.284795880317688,52.17000198364258
336,1.3015741109848022,54.119998931884766
337,1.2592012882232666,53.619998931884766
338,1.2607413530349731,54.73999786376953
339,1.2483960390090942,55.63999938964844
340,1.2223026752471924,55.56999969482422
341,1.231948971748352,55.220001220703125
342,1.2300348281860352,57.36000061035156
343,1.1804726123809814,56.12000274658203
344,1.1988176107406616,55.089996337890625
345,1.2346552610397339,54.4900016784668
346,1.2501087188720703,54.1400032043457
347,1.260292649269104,56.30000305175781
348,1.2096002101898193,56.19999694824219
349,1.204374074935913,56.62999725341797
350,1.1982216835021973,58.18000030517578
351,1.167601227760315,56.25
352,1.186492919921875,57.959999084472656
353,1.1667680740356445,57.72999954223633
354,1.1705929040908813,58.65999984741211
355,1.1472221612930298,58.2400016784668
356,1.1562585830688477,58.47999954223633
357,1.1462174654006958,57.68000030517578
358,1.166562795639038,59.3900032043457
359,1.1263295412063599,58.0099983215332
360,1.1584007740020752,57.11000061035156
361,1.1684428453445435,55.959999084472656
362,1.2200253009796143,56.83000183105469
363,1.1828380823135376,57.30999755859375
364,1.1864993572235107,57.959999084472656
365,1.1617547273635864,58.78000259399414
366,1.1434540748596191,57.150001525878906
367,1.174851894378662,56.099998474121094
368,1.2072561979293823,56.68000030517578
369,1.1868901252746582,57.23999786376953
370,1.1813784837722778,58.25
371,1.150561809539795,56.68000030517578
372,1.1912435293197632,57.23999786376953
373,1.1739779710769653,56.68000030517578
374,1.2064639329910278,58.65999984741211
375,1.1466927528381348,57.86000061035156
376,1.144524335861206,56.470001220703125
377,1.189333200454712,56.12000274658203
378,1.1907047033309937,56.470001220703125
379,1.2011806964874268,57.92000198364258
380,1.1612788438796997,56.73999786376953
381,1.191346526145935,56.83000183105469
382,1.1724003553390503,58.14999771118164
383,1.146254062652588,57.1300048828125
384,1.1582752466201782,59.40999984741211
385,1.1054879426956177,58.46999740600586
386,1.1432098150253296,59.09000015258789
387,1.1334272623062134,59.28000259399414
388,1.1331346035003662,59.369998931884766
389,1.118459701538086,59.310001373291016
390,1.1177542209625244,61.19999694824219
391,1.066076397895813,60.46000289916992
392,1.0883572101593018,60.97999954223633
393,1.0827561616897583,61.15999984741211
394,1.0706044435501099,61.519996643066406
395,1.0691603422164917,60.60000228881836
396,1.0872145891189575,58.85000228881836
397,1.1450014114379883,59.249996185302734
398,1.1251347064971924,60.5
399,1.0995242595672607,60.35000228881836
400,1.1004736423492432,60.75
401,1.090120792388916,59.8599967956543
402,1.1093320846557617,60.03999710083008
403,1.1208620071411133,61.659996032714844
404,1.0699082612991333,60.65999984741211
405,1.0826815366744995,58.65999984741211
406,1.1449123620986938,58.9900016784668
407,1.1379473209381104,61.44000244140625
408,1.0663503408432007,61.400001525878906
409,1.06386137008667,61.23999786376953
410,1.0885440111160278,62.159996032714844
411,1.0604380369186401,62.08000183105469
412,1.053149938583374,59.17000198364258
413,1.1176762580871582,60.98999786376953
414,1.0828579664230347,61.69000244140625
415,1.0564745664596558,60.790000915527344
416,1.084926962852478,61.80999755859375
417,1.0516854524612427,62.19999694824219
418,1.0450879335403442,63.01000213623047
419,1.0281424522399902,61.31999969482422
420,1.0668094158172607,61.769996643066406
421,1.056565284729004,62.61000061035156
422,1.03899085521698,60.689998626708984
423,1.080026388168335,60.35000228881836
424,1.0859953165054321,62.01000213623047
425,1.048258900642395,58.619998931884766
426,1.1484487056732178,56.36000061035156
427,1.1926559209823608,56.73999786376953
428,1.1905931234359741,56.56999969482422
429,1.190656304359436,58.82999801635742
430,1.136905550956726,57.090003967285156
431,1.1747305393218994,52.929996490478516
432,1.2700031995773315,55.980003356933594
433,1.2031211853027344,53.42000198364258
434,1.2692862749099731,58.560001373291016
435,1.1382722854614258,57.099998474121094
436,1.1732953786849976,56.349998474121094
437,1.1953166723251343,59.72999954223633
438,1.1050331592559814,60.09000015258789
439,1.091896891593933,59.77000045776367
440,1.1095298528671265,60.1400032043457
441,1.1012390851974487,61.409996032714844
442,1.0682436227798462,62.269996643066406
443,1.04496431350708,63.349998474121094
444,1.0166478157043457,60.79999923706055
445,1.0730810165405273,61.31999969482422
446,1.0701974630355835,60.70000076293945
447,1.0797886848449707,61.040000915527344
448,1.0703085660934448,62.13999938964844
449,1.041134238243103,63.540000915527344
450,1.0047096014022827,62.25
451,1.029860019683838,64.72000122070312
452,0.9890344738960266,63.76000213623047
453,1.008009672164917,64.55000305175781
454,0.9938933849334717,64.20999908447266
455,0.9865929484367371,64.79000091552734
456,0.9753406047821045,65.70999908447266
457,0.9576177000999451,65.72000122070312
458,0.9560877084732056,65.27999877929688
459,0.9716848731040955,65.62999725341797
460,0.9624646306037903,65.56999969482422
461,0.9696016311645508,65.27999877929688
462,0.9683542251586914,63.880001068115234
463,0.9997823238372803,60.57999801635742
464,1.077174425125122,57.84000015258789
465,1.1568256616592407,60.7599983215332
466,1.0726040601730347,61.02000045776367
467,1.0599967241287231,58.9900016784668
468,1.1237775087356567,59.179996490478516
469,1.1278973817825317,57.65999984741211
470,1.1833627223968506,59.10000228881836
471,1.1252700090408325,60.2400016784668
472,1.088435411453247,59.57999801635742
473,1.1083450317382812,60.10000228881836
474,1.0945324897766113,62.05999755859375
475,1.0392347574234009,61.51000213623047
476,1.0573652982711792,61.119998931884766
477,1.0682092905044556,63.349998474121094
478,1.00895357131958,62.86000061035156
479,1.0249325037002563,63.37000274658203
480,1.0235700607299805,63.730003356933594
481,1.0072245597839355,64.52000427246094
482,0.9854673147201538,62.93000030517578
483,1.0336276292800903,64.69000244140625
484,0.9791504144668579,62.410003662109375
485,1.0233241319656372,64.79000091552734
486,0.9859034419059753,65.8699951171875
487,0.9538691639900208,65.58000183105469
488,0.9608985185623169,63.56999969482422
489,1.0169053077697754,63.230003356933594
490,1.0093111991882324,65.97999572753906
491,0.9416967034339905,64.52000427246094
492,0.9827944040298462,65.63999938964844
493,0.9498408436775208,65.54000091552734
494,0.9607418775558472,65.3800048828125
495,0.9604774117469788,66.56999969482422
496,0.9319953322410583,67.05999755859375
497,0.9174941182136536,65.44000244140625
498,0.9613819122314453,65.62999725341797
499,0.9679603576660156,65.58999633789062
500,0.9634503722190857,65.27000427246094
501,0.9744400382041931,64.54000091552734
502,0.9725753664970398,63.12000274658203
503,1.0120487213134766,66.48999786376953
504,0.9362640380859375,66.79000091552734
505,0.9267162084579468,67.16999816894531
506,0.9301782250404358,65.3800048828125
507,0.9583417177200317,65.3800048828125
508,0.9640926718711853,67.20999908447266
509,0.9224466681480408,68.08999633789062
510,0.903868556022644,67.08999633789062
511,0.9229978322982788,64.8800048828125
512,0.9736219644546509,64.94000244140625
513,0.9801515340805054,61.529998779296875
514,1.0683327913284302,62.37000274658203
515,1.0254499912261963,64.9800033569336
516,0.9661989212036133,59.32999801635742
517,1.1406939029693604,60.070003509521484
518,1.094616174697876,61.349998474121094
519,1.0646188259124756,60.5099983215332
520,1.0873140096664429,63.790000915527344
521,0.9854915738105774,59.67000198364258
522,1.1042251586914062,62.83000183105469
523,1.018198013305664,65.1300048828125
524,0.9624223709106445,60.22999954223633
525,1.1116712093353271,57.040000915527344
526,1.1900049448013306,53.64999771118164
527,1.2973929643630981,59.06999588012695
528,1.1175130605697632,58.9900016784668
529,1.1344605684280396,54.220001220703125
530,1.2803969383239746,56.86000061035156
531,1.1749972105026245,60.2400016784668
532,1.0899009704589844,57.23999786376953
533,1.1869795322418213,59.1099967956543
534,1.1112651824951172,60.3900032043457
535,1.091365098953247,61.0099983215332
536,1.071363925933838,61.48999786376953
537,1.0476914644241333,62.26000213623047
538,1.044603705406189,63.33000183105469
539,0.995628297328949,62.30999755859375
540,1.030451774597168,65.75
541,0.957883894443512,63.720001220703125
542,0.9944592714309692,65.77999877929688
543,0.9405041933059692,65.72000122070312
544,0.9377285838127136,64.45000457763672
545,0.9667524695396423,67.55999755859375
546,0.9043093919754028,68.0
547,0.8975102305412292,66.36000061035156
548,0.9317270517349243,67.44999694824219
549,0.9087038040161133,68.38999938964844
550,0.8867837190628052,68.16999816894531
551,0.8840265870094299,69.04000091552734
552,0.862047553062439,67.91999816894531
553,0.8924741148948669,68.02999877929688
554,0.894878625869751,68.80000305175781
555,0.8855774402618408,68.68000030517578
556,0.8714696168899536,70.3499984741211
557,0.8441951274871826,69.27999877929688
558,0.8547237515449524,68.98999786376953
559,0.8752275109291077,68.93000030517578
560,0.8697221875190735,67.40999603271484
561,0.9013808369636536,67.61000061035156
562,0.8902105689048767,67.69000244140625
563,0.9095631837844849,65.52999877929688
564,0.9554767608642578,65.58000183105469
565,0.9613013863563538,68.83000183105469
566,0.8797287344932556,69.20999908447266
567,0.8641532063484192,67.18999481201172
568,0.9136006832122803,69.58000183105469
569,0.853517472743988,68.79000091552734
